BE_eV                KE_eV                counts               fix                  counts_smoothed      intensity            error                background          
20.936000            0.284000             0.000000             3.557789             0.000000             0.000000             0.000000             0.000000            
20.934000            0.286000             0.000000             3.590871             0.000000             0.000000             0.000000             0.000000            
20.932000            0.288000             0.000000             3.606112             0.000000             0.000000             0.000000             0.000000            
20.930000            0.290000             0.000000             3.600000             0.000000             0.000000             0.000000             0.000000            
20.928000            0.292000             0.000000             3.681109             0.000000             0.000000             0.000000             0.000000            
20.926000            0.294000             0.000000             3.706806             0.000000             0.000000             0.000000             0.000000            
20.924000            0.296000             0.000000             3.681109             0.000000             0.000000             0.000000             0.000000            
20.922000            0.298000             0.000000             3.772647             0.000000             0.000000             0.000000             0.000000            
20.920000            0.300000             0.000000             3.786096             0.000000             0.000000             0.000000             0.000000            
20.918000            0.302000             0.000000             3.786096             0.000000             0.000000             0.000000             0.000000            
20.916000            0.304000             0.000000             3.868852             0.000000             0.000000             0.000000             0.000000            
20.914000            0.306000             0.000000             3.827027             0.000000             0.000000             0.000000             0.000000            
20.912000            0.308000             0.000000             3.933333             0.000000             0.000000             0.000000             0.000000            
20.910000            0.310000             0.000000             3.897248             0.000000             0.000000             0.000000             0.000000            
20.908000            0.312000             0.000000             3.988732             0.000000             0.000000             0.000000             0.000000            
20.906000            0.314000             0.000000             3.955307             0.000000             0.000000             0.000000             0.000000            
20.904000            0.316000             0.000000             4.065072             0.000000             0.000000             0.000000             0.000000            
20.902000            0.318000             0.000000             4.022727             0.000000             0.000000             0.000000             0.000000            
20.900000            0.320000             0.000000             4.124272             0.000000             0.000000             0.000000             0.000000            
20.898000            0.322000             0.000000             4.084615             0.000000             0.000000             0.000000             0.000000            
20.896000            0.324000             0.000000             4.140351             0.000000             0.000000             0.000000             0.000000            
20.894000            0.326000             0.000000             4.201780             0.000000             0.000000             0.000000             0.000000            
20.892000            0.328000             0.000000             4.181102             0.000000             0.000000             0.000000             0.000000            
20.890000            0.330000             0.000000             4.252252             0.000000             0.000000             0.000000             0.000000            
20.888000            0.332000             0.000000             4.299595             0.000000             0.000000             0.000000             0.000000            
20.886000            0.334000             0.000000             4.277946             0.000000             0.000000             0.000000             0.000000            
20.884000            0.336000             0.000000             4.312690             0.000000             0.000000             0.000000             0.000000            
20.882000            0.338000             0.000000             4.425000             0.000000             0.000000             0.000000             0.000000            
20.880000            0.340000             0.000000             4.392968             0.000000             0.000000             0.000000             0.000000            
